country_id,date,cases,deaths,recoveries,tests,tests_units,death_rate,handwashing_facilities,hospital_beds_per_100k,source_id 
44,08/05/2020,8031,270,-1,303341,tests performed,227.485,-1.1,6.63,0
44,09/05/2020,8077,273,-1,307123,tests performed,227.485,-1.1,6.63,0
44,10/05/2020,8095,276,-1,311174,tests performed,227.485,-1.1,6.63,0
44,11/05/2020,8123,280,-1,318979,tests performed,227.485,-1.1,6.63,0
44,12/05/2020,8176,282,-1,327731,tests performed,227.485,-1.1,6.63,0
44,13/05/2020,8221,283,-1,335415,tests performed,227.485,-1.1,6.63,0
44,14/05/2020,8269,290,-1,342304,tests performed,227.485,-1.1,6.63,0
44,15/05/2020,8351,293,-1,349082,tests performed,227.485,-1.1,6.63,0
44,16/05/2020,8406,295,-1,353272,tests performed,227.485,-1.1,6.63,0
44,17/05/2020,8455,296,-1,356759,tests performed,227.485,-1.1,6.63,0
44,18/05/2020,8475,297,-1,364214,tests performed,227.485,-1.1,6.63,0
44,19/05/2020,8586,297,-1,372534,tests performed,227.485,-1.1,6.63,0
44,20/05/2020,8647,302,-1,380050,tests performed,227.485,-1.1,6.63,0
44,21/05/2020,8721,304,-1,387337,tests performed,227.485,-1.1,6.63,0
44,22/05/2020,8754,306,-1,395066,tests performed,227.485,-1.1,6.63,0
44,23/05/2020,8813,312,-1,400112,tests performed,227.485,-1.1,6.63,0
44,24/05/2020,8890,314,-1,403722,tests performed,227.485,-1.1,6.63,0
44,25/05/2020,8957,315,-1,411142,tests performed,227.485,-1.1,6.63,0
44,26/05/2020,9004,317,-1,418373,tests performed,227.485,-1.1,6.63,0
44,27/05/2020,9050,317,-1,424423,tests performed,227.485,-1.1,6.63,0
44,28/05/2020,9086,317,-1,-1,,227.485,-1.1,6.63,0
44,29/05/2020,9140,319,-1,-1,,227.485,-1.1,6.63,0
44,30/05/2020,9196,319,-1,-1,,227.485,-1.1,6.63,0
65,31/12/2019,0,0,-1,-1,,156.139,-1.1,8,0
65,01/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,02/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,03/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,04/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,05/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,06/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,07/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,08/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,09/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,10/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,11/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,12/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,13/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,14/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,15/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,16/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,17/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,18/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,19/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,20/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,21/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,22/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,23/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,24/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,25/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,26/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,27/01/2020,0,0,-1,-1,,156.139,-1.1,8,0
65,28/01/2020,1,0,-1,-1,,156.139,-1.1,8,0
65,29/01/2020,4,0,-1,-1,,156.139,-1.1,8,0
65,30/01/2020,4,0,-1,-1,,156.139,-1.1,8,0
65,31/01/2020,5,0,-1,-1,,156.139,-1.1,8,0
65,01/02/2020,7,0,-1,-1,,156.139,-1.1,8,0
65,02/02/2020,8,0,-1,-1,,156.139,-1.1,8,0
65,03/02/2020,9,0,-1,-1,,156.139,-1.1,8,0
65,04/02/2020,11,0,-1,-1,,156.139,-1.1,8,0
65,05/02/2020,11,0,-1,-1,,156.139,-1.1,8,0
65,06/02/2020,11,0,-1,-1,,156.139,-1.1,8,0
65,07/02/2020,12,0,-1,-1,,156.139,-1.1,8,0
65,08/02/2020,13,0,-1,-1,,156.139,-1.1,8,0
65,09/02/2020,13,0,-1,-1,,156.139,-1.1,8,0
65,10/02/2020,13,0,-1,-1,,156.139,-1.1,8,0
65,11/02/2020,13,0,-1,-1,,156.139,-1.1,8,0
65,12/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,13/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,14/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,15/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,16/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,17/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,18/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,19/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,20/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,21/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,22/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,23/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,24/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,25/02/2020,15,0,-1,-1,,156.139,-1.1,8,0
65,26/02/2020,17,0,-1,-1,,156.139,-1.1,8,0
65,27/02/2020,21,0,-1,-1,,156.139,-1.1,8,0
65,28/02/2020,47,0,-1,-1,,156.139,-1.1,8,0
65,29/02/2020,57,0,-1,-1,,156.139,-1.1,8,0
65,01/03/2020,111,0,-1,-1,,156.139,-1.1,8,0
65,02/03/2020,129,0,-1,-1,,156.139,-1.1,8,0
65,03/03/2020,157,0,-1,-1,,156.139,-1.1,8,0
65,04/03/2020,196,0,-1,-1,,156.139,-1.1,8,0
65,05/03/2020,262,0,-1,-1,,156.139,-1.1,8,0
65,06/03/2020,400,0,-1,-1,,156.139,-1.1,8,0
65,07/03/2020,684,0,-1,-1,,156.139,-1.1,8,0
65,08/03/2020,847,0,-1,124716,tests performed,156.139,-1.1,8,0
65,09/03/2020,902,0,-1,-1,tests performed,156.139,-1.1,8,0
65,10/03/2020,1139,2,-1,-1,tests performed,156.139,-1.1,8,0
65,11/03/2020,1296,2,-1,-1,tests performed,156.139,-1.1,8,0
65,12/03/2020,1567,3,-1,-1,tests performed,156.139,-1.1,8,0
65,13/03/2020,2369,5,-1,-1,tests performed,156.139,-1.1,8,0
65,14/03/2020,3062,5,-1,-1,tests performed,156.139,-1.1,8,0
65,15/03/2020,3795,8,-1,252173,tests performed,156.139,-1.1,8,0
65,16/03/2020,4838,12,-1,-1,tests performed,156.139,-1.1,8,0
65,17/03/2020,6012,13,-1,-1,tests performed,156.139,-1.1,8,0
65,18/03/2020,7156,13,-1,-1,tests performed,156.139,-1.1,8,0
65,19/03/2020,8198,13,-1,-1,tests performed,156.139,-1.1,8,0
65,20/03/2020,14138,43,-1,-1,tests performed,156.139,-1.1,8,0
65,21/03/2020,18187,45,-1,-1,tests performed,156.139,-1.1,8,0
65,22/03/2020,21463,67,-1,600792,tests performed,156.139,-1.1,8,0
65,23/03/2020,24774,94,-1,-1,tests performed,156.139,-1.1,8,0
65,24/03/2020,29212,126,-1,-1,tests performed,156.139,-1.1,8,0
65,25/03/2020,31554,149,-1,-1,tests performed,156.139,-1.1,8,0
65,26/03/2020,36508,198,-1,-1,tests performed,156.139,-1.1,8,0
65,27/03/2020,42288,253,-1,-1,tests performed,156.139,-1.1,8,0
65,28/03/2020,48582,325,-1,-1,tests performed,156.139,-1.1,8,0
65,29/03/2020,52547,389,-1,962307,tests performed,156.139,-1.1,8,0
65,30/03/2020,57298,455,-1,-1,tests performed,156.139,-1.1,8,0
65,31/03/2020,61913,583,-1,-1,tests performed,156.139,-1.1,8,0
65,01/04/2020,67366,732,-1,-1,tests performed,156.139,-1.1,8,0
65,02/04/2020,73522,872,-1,-1,tests performed,156.139,-1.1,8,0
65,03/04/2020,79696,1017,-1,-1,tests performed,156.139,-1.1,8,0
65,04/04/2020,85778,1158,-1,-1,tests performed,156.139,-1.1,8,0
65,05/04/2020,91714,1342,-1,1370655,tests performed,156.139,-1.1,8,0
65,06/04/2020,95391,1434,-1,-1,tests performed,156.139,-1.1,8,0
65,07/04/2020,99225,1607,-1,-1,tests performed,156.139,-1.1,8,0
65,08/04/2020,103228,1861,-1,-1,tests performed,156.139,-1.1,8,0
65,09/04/2020,108202,2107,-1,-1,tests performed,156.139,-1.1,8,0
65,10/04/2020,113525,2373,-1,-1,tests performed,156.139,-1.1,8,0
65,11/04/2020,117658,2544,-1,-1,tests performed,156.139,-1.1,8,0
65,12/04/2020,120479,2673,-1,1750852,tests performed,156.139,-1.1,8,0
65,13/04/2020,123016,2799,-1,-1,tests performed,156.139,-1.1,8,0
65,14/04/2020,125098,2969,-1,-1,tests performed,156.139,-1.1,8,0
65,15/04/2020,127584,3254,-1,-1,tests performed,156.139,-1.1,8,0
65,16/04/2020,130450,3569,-1,-1,tests performed,156.139,-1.1,8,0
65,17/04/2020,133830,3868,-1,-1,tests performed,156.139,-1.1,8,0
65,18/04/2020,137439,4110,-1,-1,tests performed,156.139,-1.1,8,0
65,19/04/2020,139897,4294,-1,2082754,tests performed,156.139,-1.1,8,0
65,20/04/2020,141672,4404,-1,-1,tests performed,156.139,-1.1,8,0
65,21/04/2020,143457,4598,-1,-1,tests performed,156.139,-1.1,8,0
65,22/04/2020,145694,4879,-1,-1,tests performed,156.139,-1.1,8,0
65,23/04/2020,148046,5094,-1,-1,tests performed,156.139,-1.1,8,0
65,24/04/2020,150383,5321,-1,-1,tests performed,156.139,-1.1,8,0
65,25/04/2020,152438,5500,-1,-1,tests performed,156.139,-1.1,8,0
65,26/04/2020,154175,5640,-1,2446644,tests performed,156.139,-1.1,8,0
65,27/04/2020,155193,5750,-1,-1,tests performed,156.139,-1.1,8,0
65,28/04/2020,156337,5913,-1,-1,tests performed,156.139,-1.1,8,0
65,29/04/2020,157641,6115,-1,-1,tests performed,156.139,-1.1,8,0
65,30/04/2020,159119,6288,-1,-1,tests performed,156.139,-1.1,8,0
65,01/05/2020,159119,6288,-1,-1,tests performed,156.139,-1.1,8,0
65,02/05/2020,161703,6575,-1,-1,tests performed,156.139,-1.1,8,0
65,03/05/2020,162496,6649,-1,2773432,tests performed,156.139,-1.1,8,0
65,04/05/2020,163175,6692,-1,-1,tests performed,156.139,-1.1,8,0
65,05/05/2020,163860,6831,-1,-1,tests performed,156.139,-1.1,8,0
65,06/05/2020,164897,6996,-1,-1,tests performed,156.139,-1.1,8,0
65,07/05/2020,166091,7119,-1,-1,tests performed,156.139,-1.1,8,0
65,08/05/2020,167300,7266,-1,-1,tests performed,156.139,-1.1,8,0
65,09/05/2020,168551,7369,-1,-1,tests performed,156.139,-1.1,8,0
65,10/05/2020,169218,7395,-1,3177307,tests performed,156.139,-1.1,8,0
65,11/05/2020,169575,7417,-1,-1,tests performed,156.139,-1.1,8,0
65,12/05/2020,170508,7533,-1,-1,tests performed,156.139,-1.1,8,0
65,13/05/2020,171306,7634,-1,-1,tests performed,156.139,-1.1,8,0
65,14/05/2020,172239,7723,-1,-1,tests performed,156.139,-1.1,8,0
65,15/05/2020,173152,7824,-1,-1,tests performed,156.139,-1.1,8,0
65,16/05/2020,173772,7881,-1,-1,tests performed,156.139,-1.1,8,0
65,17/05/2020,174355,7914,-1,3608189,tests performed,156.139,-1.1,8,0
65,18/05/2020,174697,7935,-1,-1,tests performed,156.139,-1.1,8,0
65,19/05/2020,175210,8007,-1,-1,tests performed,156.139,-1.1,8,0
65,20/05/2020,176007,8090,-1,-1,tests performed,156.139,-1.1,8,0
65,21/05/2020,176752,8147,-1,-1,tests performed,156.139,-1.1,8,0
65,22/05/2020,177212,8174,-1,-1,tests performed,156.139,-1.1,8,0
65,23/05/2020,177850,8216,-1,-1,tests performed,156.139,-1.1,8,0
65,24/05/2020,178281,8247,-1,3952971,tests performed,156.139,-1.1,8,0
65,25/05/2020,178570,8257,-1,-1,,156.139,-1.1,8,0
65,26/05/2020,179002,8302,-1,-1,,156.139,-1.1,8,0
65,27/05/2020,179364,8349,-1,-1,,156.139,-1.1,8,0
65,28/05/2020,179717,8411,-1,-1,,156.139,-1.1,8,0
65,29/05/2020,180458,8450,-1,-1,,156.139,-1.1,8,0
65,30/05/2020,181196,8489,-1,-1,,156.139,-1.1,8,0
47,19/03/2020,1,0,-1,-1,,258.037,-1.1,1.4,0
47,20/03/2020,1,0,-1,-1,,258.037,-1.1,1.4,0
47,21/03/2020,1,0,-1,-1,,258.037,-1.1,1.4,0
47,22/03/2020,1,0,-1,-1,,258.037,-1.1,1.4,0
47,23/03/2020,1,0,-1,-1,,258.037,-1.1,1.4,0
47,24/03/2020,3,0,-1,-1,,258.037,-1.1,1.4,0
47,25/03/2020,3,0,-1,-1,,258.037,-1.1,1.4,0
47,26/03/2020,12,0,-1,-1,,258.037,-1.1,1.4,0
47,27/03/2020,12,0,-1,-1,,258.037,-1.1,1.4,0
47,28/03/2020,13,0,-1,-1,,258.037,-1.1,1.4,0
47,29/03/2020,15,0,-1,-1,,258.037,-1.1,1.4,0
47,30/03/2020,19,0,-1,-1,,258.037,-1.1,1.4,0
47,31/03/2020,26,0,-1,-1,,258.037,-1.1,1.4,0
47,01/04/2020,31,0,-1,-1,,258.037,-1.1,1.4,0
47,02/04/2020,34,0,-1,-1,,258.037,-1.1,1.4,0
47,03/04/2020,41,0,-1,-1,,258.037,-1.1,1.4,0
47,04/04/2020,41,0,-1,-1,,258.037,-1.1,1.4,0
47,05/04/2020,51,0,-1,-1,,258.037,-1.1,1.4,0
47,06/04/2020,59,0,-1,-1,,258.037,-1.1,1.4,0
47,07/04/2020,90,0,-1,-1,,258.037,-1.1,1.4,0
47,08/04/2020,121,0,-1,-1,,258.037,-1.1,1.4,0
47,09/04/2020,135,0,-1,-1,,258.037,-1.1,1.4,0
47,10/04/2020,140,1,-1,-1,,258.037,-1.1,1.4,0
47,11/04/2020,150,1,-1,-1,,258.037,-1.1,1.4,0
47,12/04/2020,187,2,-1,-1,,258.037,-1.1,1.4,0
47,13/04/2020,214,2,-1,-1,,258.037,-1.1,1.4,0
47,14/04/2020,298,2,-1,-1,,258.037,-1.1,1.4,0
47,15/04/2020,363,2,-1,-1,,258.037,-1.1,1.4,0
47,16/04/2020,435,2,-1,-1,,258.037,-1.1,1.4,0
47,17/04/2020,591,2,-1,-1,,258.037,-1.1,1.4,0
47,18/04/2020,732,2,-1,-1,,258.037,-1.1,1.4,0
47,19/04/2020,732,2,-1,-1,,258.037,-1.1,1.4,0
47,20/04/2020,846,2,-1,-1,,258.037,-1.1,1.4,0
47,21/04/2020,846,2,-1,-1,,258.037,-1.1,1.4,0
47,22/04/2020,945,2,-1,-1,,258.037,-1.1,1.4,0
47,23/04/2020,974,2,-1,-1,,258.037,-1.1,1.4,0
47,24/04/2020,986,2,-1,-1,,258.037,-1.1,1.4,0
47,25/04/2020,999,2,-1,-1,,258.037,-1.1,1.4,0
47,26/04/2020,1008,2,-1,-1,,258.037,-1.1,1.4,0
47,27/04/2020,1023,2,-1,-1,,258.037,-1.1,1.4,0
47,28/04/2020,1035,2,-1,-1,,258.037,-1.1,1.4,0
47,29/04/2020,1072,2,-1,-1,,258.037,-1.1,1.4,0
47,30/04/2020,1077,2,-1,-1,,258.037,-1.1,1.4,0
47,01/05/2020,1089,2,-1,-1,,258.037,-1.1,1.4,0
47,02/05/2020,1097,2,-1,-1,,258.037,-1.1,1.4,0
47,03/05/2020,1112,2,-1,-1,,258.037,-1.1,1.4,0
47,04/05/2020,1112,2,-1,-1,,258.037,-1.1,1.4,0
47,05/05/2020,1116,2,-1,-1,,258.037,-1.1,1.4,0
47,06/05/2020,1120,2,-1,-1,,258.037,-1.1,1.4,0
47,07/05/2020,1120,3,-1,-1,,258.037,-1.1,1.4,0
47,08/05/2020,1133,3,-1,-1,,258.037,-1.1,1.4,0
47,09/05/2020,1135,3,-1,-1,,258.037,-1.1,1.4,0
47,10/05/2020,1189,3,-1,-1,,258.037,-1.1,1.4,0
47,11/05/2020,1210,3,-1,-1,,258.037,-1.1,1.4,0
47,12/05/2020,1227,3,-1,-1,,258.037,-1.1,1.4,0
47,13/05/2020,1256,3,-1,-1,,258.037,-1.1,1.4,0
47,14/05/2020,1268,3,-1,-1,,258.037,-1.1,1.4,0
47,15/05/2020,1284,3,-1,-1,,258.037,-1.1,1.4,0
47,16/05/2020,1309,4,-1,-1,,258.037,-1.1,1.4,0
47,17/05/2020,1331,4,-1,-1,,258.037,-1.1,1.4,0
47,18/05/2020,1401,4,-1,-1,,258.037,-1.1,1.4,0
47,19/05/2020,1518,7,-1,-1,,258.037,-1.1,1.4,0
47,20/05/2020,1518,7,-1,-1,,258.037,-1.1,1.4,0
47,21/05/2020,1828,9,-1,-1,,258.037,-1.1,1.4,0
47,22/05/2020,2047,10,-1,-1,,258.037,-1.1,1.4,0
47,23/05/2020,2270,10,-1,-1,,258.037,-1.1,1.4,0
47,24/05/2020,2270,10,-1,-1,,258.037,-1.1,1.4,0
47,25/05/2020,2270,10,-1,-1,,258.037,-1.1,1.4,0
47,26/05/2020,2468,14,-1,-1,,258.037,-1.1,1.4,0
47,27/05/2020,2468,14,-1,-1,,258.037,-1.1,1.4,0
47,28/05/2020,2697,18,-1,-1,,258.037,-1.1,1.4,0
47,29/05/2020,2914,20,-1,-1,,258.037,-1.1,1.4,0
47,30/05/2020,2914,20,-1,-1,,258.037,-1.1,1.4,0
48,23/03/2020,1,0,-1,-1,,227.376,-1.1,3.8,0
48,24/03/2020,1,0,-1,-1,,227.376,-1.1,3.8,0
48,25/03/2020,2,0,-1,-1,,227.376,-1.1,3.8,0
48,26/03/2020,7,0,-1,-1,,227.376,-1.1,3.8,0
48,27/03/2020,11,0,-1,-1,,227.376,-1.1,3.8,0
48,28/03/2020,11,0,-1,-1,,227.376,-1.1,3.8,0
48,29/03/2020,11,0,-1,-1,,227.376,-1.1,3.8,0
48,30/03/2020,11,0,-1,-1,,227.376,-1.1,3.8,0
48,31/03/2020,11,0,-1,-1,,227.376,-1.1,3.8,0
48,01/04/2020,11,0,-1,-1,,227.376,-1.1,3.8,0
48,02/04/2020,12,0,-1,-1,,227.376,-1.1,3.8,0
48,03/04/2020,12,0,-1,-1,,227.376,-1.1,3.8,0
48,04/04/2020,14,0,-1,-1,,227.376,-1.1,3.8,0
48,05/04/2020,14,0,-1,-1,,227.376,-1.1,3.8,0
48,06/04/2020,14,0,-1,-1,,227.376,-1.1,3.8,0
48,07/04/2020,15,0,-1,-1,,227.376,-1.1,3.8,0
48,08/04/2020,15,0,-1,-1,,227.376,-1.1,3.8,0
48,09/04/2020,15,0,-1,-1,,227.376,-1.1,3.8,0
48,10/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,11/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,12/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,13/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,14/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,15/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,16/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,17/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,18/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,19/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,20/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,21/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,22/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,23/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,24/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,25/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,26/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,27/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,28/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,29/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,30/04/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,01/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,02/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,03/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,04/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,05/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,06/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,07/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,08/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,09/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,10/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,11/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,12/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,13/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,14/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,15/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,16/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,17/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,18/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,19/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,20/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,21/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,22/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,23/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,24/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,25/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,26/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,27/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,28/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,29/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
48,30/05/2020,16,0,-1,-1,,227.376,-1.1,3.8,0
46,31/12/2019,0,0,-1,-1,,114.767,-1.1,2.5,0
46,01/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,02/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,03/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,04/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,05/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,06/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,07/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,08/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,09/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,10/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,11/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,12/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,13/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,14/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,15/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,16/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,17/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,18/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,19/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,20/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,21/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,22/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,23/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,24/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,25/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,26/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,27/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,28/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,29/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,30/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,31/01/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,01/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,02/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,03/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,04/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,05/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,06/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,07/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,08/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,09/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,10/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,11/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,12/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,13/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,14/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,15/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,16/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,17/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,18/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,19/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,20/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,21/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,22/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,23/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,24/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,25/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,26/02/2020,0,0,-1,-1,,114.767,-1.1,2.5,0
46,27/02/2020,1,0,-1,-1,,114.767,-1.1,2.5,0
46,28/02/2020,1,0,-1,-1,,114.767,-1.1,2.5,0
46,29/02/2020,2,0,-1,-1,,114.767,-1.1,2.5,0
46,01/03/2020,3,0,-1,-1,,114.767,-1.1,2.5,0
46,02/03/2020,4,0,-1,-1,,114.767,-1.1,2.5,0
46,03/03/2020,5,0,-1,-1,,114.767,-1.1,2.5,0
46,04/03/2020,8,0,-1,-1,,114.767,-1.1,2.5,0
46,05/03/2020,10,0,-1,-1,,114.767,-1.1,2.5,0
46,06/03/2020,20,0,-1,-1,,114.767,-1.1,2.5,0
46,07/03/2020,23,0,-1,-1,,114.767,-1.1,2.5,0
46,08/03/2020,31,0,-1,-1,,114.767,-1.1,2.5,0
46,09/03/2020,38,0,-1,-1,,114.767,-1.1,2.5,0
46,10/03/2020,113,0,-1,-1,,114.767,-1.1,2.5,0
46,11/03/2020,264,0,-1,-1,,114.767,-1.1,2.5,0
